8100.000000 0.000000
8110.000000 0.001600
8120.000000 0.003200
8130.000000 0.004800
8140.000000 0.006400
8150.000000 0.008000
8160.000000 0.010200
8170.000000 0.012400
8180.000000 0.014600
8190.000000 0.016800
8200.000000 0.019000
8210.000000 0.024400
8220.000000 0.029800
8230.000000 0.035200
8240.000000 0.040600
8250.000000 0.046000
8260.000000 0.057200
8270.000000 0.068400
8280.000000 0.079600
8290.000000 0.090800
8300.000000 0.102000
8310.000000 0.122200
8320.000000 0.142400
8330.000000 0.162600
8340.000000 0.182800
8350.000000 0.203000
8360.000000 0.231800
8370.000000 0.260600
8380.000000 0.289400
8390.000000 0.318200
8400.000000 0.347000
8410.000000 0.378000
8420.000000 0.409000
8430.000000 0.440000
8440.000000 0.471000
8450.000000 0.502000
8460.000000 0.532200
8470.000000 0.562400
8480.000000 0.592600
8490.000000 0.622800
8500.000000 0.653000
8510.000000 0.678800
8520.000000 0.704600
8530.000000 0.730400
8540.000000 0.756200
8550.000000 0.782000
8560.000000 0.800800
8570.000000 0.819600
8580.000000 0.838400
8590.000000 0.857200
8600.000000 0.876000
8610.000000 0.887800
8620.000000 0.899600
8630.000000 0.911400
8640.000000 0.923200
8650.000000 0.935000
8660.000000 0.943800
8670.000000 0.952600
8680.000000 0.961400
8690.000000 0.970200
8700.000000 0.979000
8710.000000 0.982200
8720.000000 0.985400
8730.000000 0.988600
8740.000000 0.991800
8750.000000 0.995000
8760.000000 0.996000
8770.000000 0.997000
8780.000000 0.998000
8790.000000 0.999000
8800.000000 1.000000
8810.000000 0.996400
8820.000000 0.992800
8830.000000 0.989200
8840.000000 0.985600
8850.000000 0.982000
8860.000000 0.974800
8870.000000 0.967600
8880.000000 0.960400
8890.000000 0.953200
8900.000000 0.946000
8910.000000 0.925800
8920.000000 0.905600
8930.000000 0.885400
8940.000000 0.865200
8950.000000 0.845000
8960.000000 0.830600
8970.000000 0.816200
8980.000000 0.801800
8990.000000 0.787400
9000.000000 0.773000
9010.000000 0.771200
9020.000000 0.769400
9030.000000 0.767600
9040.000000 0.765800
9050.000000 0.764000
9060.000000 0.755000
9070.000000 0.746000
9080.000000 0.737000
9090.000000 0.728000
9100.000000 0.719000
9110.000000 0.715000
9120.000000 0.711000
9130.000000 0.707000
9140.000000 0.703000
9150.000000 0.699000
9160.000000 0.700800
9170.000000 0.702600
9180.000000 0.704400
9190.000000 0.706200
9200.000000 0.708000
9210.000000 0.698600
9220.000000 0.689200
9230.000000 0.679800
9240.000000 0.670400
9250.000000 0.661000
9260.000000 0.627400
9270.000000 0.593800
9280.000000 0.560200
9290.000000 0.526600
9300.000000 0.493000
9310.000000 0.464000
9320.000000 0.435000
9330.000000 0.406000
9340.000000 0.377000
9350.000000 0.348000
9360.000000 0.350600
9370.000000 0.353200
9380.000000 0.355800
9390.000000 0.358400
9400.000000 0.361000
9410.000000 0.358800
9420.000000 0.356600
9430.000000 0.354400
9440.000000 0.352200
9450.000000 0.350000
9460.000000 0.348200
9470.000000 0.346400
9480.000000 0.344600
9490.000000 0.342800
9500.000000 0.341000
9510.000000 0.342800
9520.000000 0.344600
9530.000000 0.346400
9540.000000 0.348200
9550.000000 0.350000
9560.000000 0.353600
9570.000000 0.357200
9580.000000 0.360800
9590.000000 0.364400
9600.000000 0.368000
9610.000000 0.375800
9620.000000 0.383600
9630.000000 0.391400
9640.000000 0.399200
9650.000000 0.407000
9660.000000 0.412000
9670.000000 0.417000
9680.000000 0.422000
9690.000000 0.427000
9700.000000 0.432000
9710.000000 0.430400
9720.000000 0.428800
9730.000000 0.427200
9740.000000 0.425600
9750.000000 0.424000
9760.000000 0.419600
9770.000000 0.415200
9780.000000 0.410800
9790.000000 0.406400
9800.000000 0.402000
9810.000000 0.397200
9820.000000 0.392400
9830.000000 0.387600
9840.000000 0.382800
9850.000000 0.378000
9860.000000 0.373400
9870.000000 0.368800
9880.000000 0.364200
9890.000000 0.359600
9900.000000 0.355000
9910.000000 0.350800
9920.000000 0.346600
9930.000000 0.342400
9940.000000 0.338200
9950.000000 0.334000
9960.000000 0.329600
9970.000000 0.325200
9980.000000 0.320800
9990.000000 0.316400
10000.000000 0.312000
10010.000000 0.307800
10020.000000 0.303600
10030.000000 0.299400
10040.000000 0.295200
10050.000000 0.291000
10060.000000 0.286800
10070.000000 0.282600
10080.000000 0.278400
10090.000000 0.274200
10100.000000 0.270000
10110.000000 0.266000
10120.000000 0.262000
10130.000000 0.258000
10140.000000 0.254000
10150.000000 0.250000
10160.000000 0.245000
10170.000000 0.240000
10180.000000 0.235000
10190.000000 0.230000
10200.000000 0.225000
10210.000000 0.220600
10220.000000 0.216200
10230.000000 0.211800
10240.000000 0.207400
10250.000000 0.203000
10260.000000 0.198600
10270.000000 0.194200
10280.000000 0.189800
10290.000000 0.185400
10300.000000 0.181000
10310.000000 0.176600
10320.000000 0.172200
10330.000000 0.167800
10340.000000 0.163400
10350.000000 0.159000
10360.000000 0.154000
10370.000000 0.149000
10380.000000 0.144000
10390.000000 0.139000
10400.000000 0.134000
10410.000000 0.129600
10420.000000 0.125200
10430.000000 0.120800
10440.000000 0.116400
10450.000000 0.112000
10460.000000 0.107800
10470.000000 0.103600
10480.000000 0.099400
10490.000000 0.095200
10500.000000 0.091000
10510.000000 0.086700
10520.000000 0.082400
10530.000000 0.078100
10540.000000 0.073800
10550.000000 0.069500
10560.000000 0.065200
10570.000000 0.060900
10580.000000 0.056600
10590.000000 0.052300
10600.000000 0.048000
10610.000000 0.043200
10620.000000 0.038400
10630.000000 0.033600
10640.000000 0.028800
10650.000000 0.024000
10660.000000 0.019200
10670.000000 0.014400
10680.000000 0.009600
10690.000000 0.004800
10700.000000 0.000000
