6800.000000 0.000000
6810.000000 0.000200
6820.000000 0.000400
6830.000000 0.000600
6840.000000 0.000800
6850.000000 0.001000
6860.000000 0.001400
6870.000000 0.001800
6880.000000 0.002200
6890.000000 0.002600
6900.000000 0.003000
6910.000000 0.005400
6920.000000 0.007800
6930.000000 0.010200
6940.000000 0.012600
6950.000000 0.015000
6960.000000 0.029400
6970.000000 0.043800
6980.000000 0.058200
6990.000000 0.072600
7000.000000 0.087000
7010.000000 0.122000
7020.000000 0.157000
7030.000000 0.192000
7040.000000 0.227000
7050.000000 0.262000
7060.000000 0.305600
7070.000000 0.349200
7080.000000 0.392800
7090.000000 0.436400
7100.000000 0.480000
7110.000000 0.510600
7120.000000 0.541201
7130.000000 0.571801
7140.000000 0.602401
7150.000000 0.633001
7160.000000 0.647800
7170.000000 0.662600
7180.000000 0.677400
7190.000000 0.692200
7200.000000 0.706999
7210.000000 0.720999
7220.000000 0.735000
7230.000000 0.749000
7240.000000 0.763000
7250.000000 0.777000
7260.000000 0.791800
7270.000000 0.806600
7280.000000 0.821400
7290.000000 0.836200
7300.000000 0.851000
7310.000000 0.867600
7320.000000 0.884200
7330.000000 0.900800
7340.000000 0.917400
7350.000000 0.934000
7360.000000 0.943200
7370.000000 0.952400
7380.000000 0.961600
7390.000000 0.970800
7400.000000 0.980000
7410.000000 0.982600
7420.000000 0.985200
7430.000000 0.987800
7440.000000 0.990400
7450.000000 0.993000
7460.000000 0.994400
7470.000000 0.995800
7480.000000 0.997200
7490.000000 0.998600
7500.000000 1.000000
7510.000000 0.987200
7520.000000 0.974400
7530.000000 0.961600
7540.000000 0.948800
7550.000000 0.936000
7560.000000 0.890600
7570.000000 0.845200
7580.000000 0.799800
7590.000000 0.754400
7600.000000 0.709000
7610.000000 0.710400
7620.000000 0.711800
7630.000000 0.713200
7640.000000 0.714600
7650.000000 0.716000
7660.000000 0.756200
7670.000000 0.796400
7680.000000 0.836600
7690.000000 0.876800
7700.000000 0.917000
7710.000000 0.925400
7720.000000 0.933800
7730.000000 0.942200
7740.000000 0.950600
7750.000000 0.959000
7760.000000 0.956200
7770.000000 0.953400
7780.000000 0.950600
7790.000000 0.947800
7800.000000 0.945000
7810.000000 0.942800
7820.000000 0.940600
7830.000000 0.938400
7840.000000 0.936200
7850.000000 0.934000
7860.000000 0.932600
7870.000000 0.931200
7880.000000 0.929800
7890.000000 0.928400
7900.000000 0.927000
7910.000000 0.926200
7920.000000 0.925400
7930.000000 0.924600
7940.000000 0.923800
7950.000000 0.923000
7960.000000 0.924600
7970.000000 0.926200
7980.000000 0.927800
7990.000000 0.929400
8000.000000 0.931000
8010.000000 0.930600
8020.000000 0.930200
8030.000000 0.929800
8040.000000 0.929400
8050.000000 0.929000
8060.000000 0.923600
8070.000000 0.918200
8080.000000 0.912800
8090.000000 0.907400
8100.000000 0.902000
8110.000000 0.886800
8120.000000 0.871600
8130.000000 0.856400
8140.000000 0.841200
8150.000000 0.826000
8160.000000 0.817600
8170.000000 0.809200
8180.000000 0.800800
8190.000000 0.792400
8200.000000 0.784000
8210.000000 0.773800
8220.000000 0.763600
8230.000000 0.753400
8240.000000 0.743200
8250.000000 0.733000
8260.000000 0.715000
8270.000000 0.697000
8280.000000 0.679000
8290.000000 0.661000
8300.000000 0.643000
8310.000000 0.627400
8320.000000 0.611800
8330.000000 0.596200
8340.000000 0.580600
8350.000000 0.565000
8360.000000 0.567200
8370.000000 0.569400
8380.000000 0.571600
8390.000000 0.573800
8400.000000 0.576000
8410.000000 0.607600
8420.000000 0.639200
8430.000000 0.670800
8440.000000 0.702400
8450.000000 0.734000
8460.000000 0.698000
8470.000000 0.662000
8480.000000 0.626000
8490.000000 0.590000
8500.000000 0.554000
8510.000000 0.467800
8520.000000 0.381600
8530.000000 0.295400
8540.000000 0.209200
8550.000000 0.123000
8560.000000 0.104000
8570.000000 0.085000
8580.000000 0.066000
8590.000000 0.047000
8600.000000 0.028000
8610.000000 0.024200
8620.000000 0.020400
8630.000000 0.016600
8640.000000 0.012800
8650.000000 0.009000
8660.000000 0.008000
8670.000000 0.007000
8680.000000 0.006000
8690.000000 0.005000
8700.000000 0.004000
8710.000000 0.003600
8720.000000 0.003200
8730.000000 0.002800
8740.000000 0.002400
8750.000000 0.002000
8760.000000 0.001600
8770.000000 0.001200
8780.000000 0.000800
8790.000000 0.000400
